sensor_type_id,habitat,location_lat,location_long,timestamp,update_ts,visible,deployment_id,event_id,tag_id,sensor_type,tag_local_identifier,location_long.1,location_lat.1
653,SUBSURFACE,30.0343611111111,-90.2618888888889,2019-06-21T12:33:00Z,2019-10-31 15:17:22.848,true,997853883,12824096366,997203041,GPS,25,-90.2618888888889,30.0343611111111
653,MUD,30.0357083333333,-90.2617780555556,2019-06-24T15:11:00Z,2019-10-31 15:17:22.848,true,997853883,12824096372,997203041,GPS,25,-90.2617780555556,30.0357083333333
653,SUBSURFACE,30.0357083333333,-90.2617780555556,2019-06-26T00:32:00Z,2019-10-31 15:17:22.848,true,997853883,12824096376,997203041,GPS,25,-90.2617780555556,30.0357083333333
653,SUBSURFACE,30.0361388888889,-90.2617777777778,2019-07-01T13:38:00Z,2019-10-31 15:17:22.848,true,997853883,12824096384,997203041,GPS,25,-90.2617777777778,30.0361388888889
653,ROCKCULVERT,30.0361944444444,-90.2616388888889,2019-07-08T12:18:00Z,2019-10-31 15:17:22.848,true,997853883,12824096393,997203041,GPS,25,-90.2616388888889,30.0361944444444
653,SUBSURFACE,30.0361388888889,-90.26175,2019-07-16T14:21:00Z,2019-10-31 15:17:22.848,true,997853883,12824096404,997203041,GPS,25,-90.26175,30.0361388888889
653,ROCKCULVERT,30.0361666666667,-90.2617777777778,2019-08-07T13:38:00Z,2019-10-31 15:17:22.848,true,997853883,12824096412,997203041,GPS,25,-90.2617777777778,30.0361666666667
653,ROCKCULVERT,30.0361405555556,-90.2617008333333,2019-08-13T13:55:00Z,2019-10-31 15:17:22.848,true,997853883,12824096414,997203041,GPS,25,-90.2617008333333,30.0361405555556
653,SUBSURFACE,30.0361436111111,-90.2617294444444,2019-08-23T12:40:00Z,2019-10-31 15:17:22.848,true,997853883,12824096421,997203041,GPS,25,-90.2617294444444,30.0361436111111
653,ROCKCULVERT,30.0361597222222,-90.2616725,2019-08-30T14:28:00Z,2019-10-31 15:17:22.848,true,997853883,12824096429,997203041,GPS,26,-90.2616725,30.0361597222222
653,HOLE,30.0374252777778,-90.2615841666667,2019-09-06T14:32:00Z,2019-10-31 15:17:22.848,true,997853883,12824096436,997203041,GPS,27,-90.2615841666667,30.0374252777778
653,HOLE,30.0372397222222,-90.2616491666667,2019-09-15T17:50:00Z,2019-10-31 15:17:22.848,true,997853883,12824096442,997203041,GPS,28,-90.2616491666667,30.0372397222222
653,ND,30.0372036111111,-90.2616,2019-09-22T15:44:00Z,2019-10-31 15:17:22.848,true,997853883,12824096450,997203041,GPS,29,-90.2616,30.0372036111111
653,HOLE,30.0371780555556,-90.2616561111111,2019-10-02T13:02:00Z,2019-10-31 15:17:22.848,true,997853883,12824096454,997203041,GPS,29,-90.2616561111111,30.0371780555556
